,id,member_id,CLI,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,term_ 36 months,term_ 60 months,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,sub_grade_A1,sub_grade_A2,sub_grade_A3,sub_grade_A4,sub_grade_A5,sub_grade_B1,sub_grade_B2,sub_grade_B3,sub_grade_B4,sub_grade_B5,sub_grade_C1,sub_grade_C2,sub_grade_C3,sub_grade_C4,sub_grade_C5,sub_grade_D1,sub_grade_D2,sub_grade_D3,sub_grade_D4,sub_grade_D5,sub_grade_E1,sub_grade_E3,sub_grade_E4,sub_grade_F2,sub_grade_F3,sub_grade_F4,emp_length_1 year,emp_length_10+ years,emp_length_2 years,emp_length_3 years,emp_length_4 years,emp_length_5 years,emp_length_6 years,emp_length_7 years,emp_length_8 years,emp_length_9 years,emp_length_< 1 year,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,loan_status_Charged Off,loan_status_Current,loan_status_Fully Paid,earliest_cr_line_1-Dec,earliest_cr_line_1-Jan,earliest_cr_line_1-Jun,earliest_cr_line_1-Nov,earliest_cr_line_2-Feb,earliest_cr_line_2-Jan,earliest_cr_line_2-Jul,earliest_cr_line_2-Jun,earliest_cr_line_2-May,earliest_cr_line_2-Oct,earliest_cr_line_2-Sep,earliest_cr_line_3-Apr,earliest_cr_line_3-Jan,earliest_cr_line_3-Jul,earliest_cr_line_3-Jun,earliest_cr_line_3-May,earliest_cr_line_3-Nov,earliest_cr_line_3-Oct,earliest_cr_line_4-Apr,earliest_cr_line_4-Dec,earliest_cr_line_4-Jun,earliest_cr_line_4-Nov,earliest_cr_line_4-Sep,earliest_cr_line_5-Apr,earliest_cr_line_5-Jul,earliest_cr_line_5-Oct,earliest_cr_line_5-Sep,earliest_cr_line_6-Jul,earliest_cr_line_6-May,earliest_cr_line_6-Nov,earliest_cr_line_6-Oct,earliest_cr_line_7-Apr,earliest_cr_line_7-Jan,earliest_cr_line_7-Jun,earliest_cr_line_7-Oct,earliest_cr_line_7-Sep,earliest_cr_line_Apr-00,earliest_cr_line_Apr-92,earliest_cr_line_Apr-95,earliest_cr_line_Apr-99,earliest_cr_line_Aug-84,earliest_cr_line_Aug-93,earliest_cr_line_Dec-00,earliest_cr_line_Dec-84,earliest_cr_line_Dec-87,earliest_cr_line_Dec-94,earliest_cr_line_Dec-96,earliest_cr_line_Dec-98,earliest_cr_line_Dec-99,earliest_cr_line_Feb-83,earliest_cr_line_Feb-84,earliest_cr_line_Feb-96,earliest_cr_line_Feb-97,earliest_cr_line_Jan-00,earliest_cr_line_Jan-85,earliest_cr_line_Jan-86,earliest_cr_line_Jan-96,earliest_cr_line_Jan-98,earliest_cr_line_Jul-85,earliest_cr_line_Jul-99,earliest_cr_line_Jun-89,earliest_cr_line_Jun-95,earliest_cr_line_Mar-94,earliest_cr_line_May-00,earliest_cr_line_May-91,earliest_cr_line_May-97,earliest_cr_line_Nov-81,earliest_cr_line_Nov-95,earliest_cr_line_Nov-97,earliest_cr_line_Oct-00,earliest_cr_line_Oct-89,earliest_cr_line_Oct-96,earliest_cr_line_Oct-98,earliest_cr_line_Sep-92,earliest_cr_line_Sep-98,last_credit_pull_d_12-Aug,last_credit_pull_d_12-Dec,last_credit_pull_d_12-Jul,last_credit_pull_d_12-Jun,last_credit_pull_d_12-Nov,last_credit_pull_d_12-Oct,last_credit_pull_d_12-Sep,last_credit_pull_d_13-Aug,last_credit_pull_d_13-Feb,last_credit_pull_d_13-Mar,last_credit_pull_d_13-May,last_credit_pull_d_13-Nov,last_credit_pull_d_13-Oct,last_credit_pull_d_13-Sep,last_credit_pull_d_14-Apr,last_credit_pull_d_14-Dec,last_credit_pull_d_14-Feb,last_credit_pull_d_14-Jul,last_credit_pull_d_14-Mar,last_credit_pull_d_14-May,last_credit_pull_d_14-Oct,last_credit_pull_d_14-Sep,last_credit_pull_d_15-Apr,last_credit_pull_d_15-Dec,last_credit_pull_d_15-Jan,last_credit_pull_d_15-Jul,last_credit_pull_d_15-Jun,last_credit_pull_d_15-Mar,last_credit_pull_d_15-Nov,last_credit_pull_d_15-Oct,last_credit_pull_d_15-Sep,last_credit_pull_d_16-Jan
78,1068997,1303437,15000,7.9,469.36,52000.0,9.65,0,1,11,0,1616,6.7,29,0.0,0.0,15557.64,15557.64,15000.0,557.64,0.0,0.0,0.0,312.74,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1048390,1279714,18000,19.91,475.99,65000.0,6.81,0,0,10,0,11745,77.8,40,0.0,0.0,26027.53964,26027.54,18000.0,8003.76,23.78149961,0.0,0.0,10783.73,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80,1068994,1303432,22075,17.27,551.84,150000.0,7.51,0,1,11,0,7334,53.3,31,0.0,0.0,28871.92,28839.26,22075.0,6796.92,0.0,0.0,0.0,15660.22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1068475,1302869,10000,14.27,343.09,68000.0,15.39,0,1,9,0,11303,81.3,15,0.0,0.0,10671.62,10671.62,10000.0,671.62,0.0,0.0,0.0,8962.31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1068989,1282013,11800,12.69,395.83,42000.0,9.86,0,0,4,0,8940,74.8,13,0.0,0.0,14243.15837,14243.16,11800.0,2443.16,0.0,0.0,0.0,419.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1068967,1303403,4500,6.03,136.96,53000.0,4.44,0,0,7,0,8630,13.9,17,0.0,0.0,4930.30217,4930.3,4500.0,430.3,0.0,0.0,0.0,138.95,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1068744,1303379,7000,12.69,234.82,35000.0,11.35,0,2,10,0,7649,82.3,26,0.0,0.0,8449.394742,8449.39,7000.0,1449.39,0.0,0.0,0.0,248.19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85,1045509,1276120,9200,12.42,307.43,60000.0,19.96,0,3,8,0,23299,78.7,19,0.0,0.0,10480.84,10480.84,9200.0,1280.84,0.0,0.0,0.0,365.48,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1063958,1297940,14000,17.27,349.98,28000.0,6.34,0,2,5,0,6986,79.4,10,3842.41,3835.51,16777.04,16747.17,10157.6,6619.44,0.0,0.0,0.0,349.98,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,1041756,1272024,4500,10.65,97.06,42000.0,5.4,0,0,4,0,8220,78.3,9,0.0,0.0,4907.8,4880.55,4500.0,407.8,0.0,0.0,0.0,3946.24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1068694,1303326,12000,16.29,423.61,88365.0,16.85,0,0,6,0,22936,96.4,15,0.0,0.0,14685.36,14685.36,12000.0,2685.36,0.0,0.0,0.0,5800.45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89,1068792,1303200,12000,13.49,407.17,72000.0,21.33,0,1,11,0,3419,27.6,19,0.0,0.0,13985.67622,13985.68,12000.0,1985.68,0.0,0.0,0.0,426.26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1068558,1303163,12000,10.65,390.88,62000.0,23.94,0,0,10,0,20310,78.4,51,0.0,0.0,12779.62,12779.62,12000.0,779.62,0.0,0.0,0.0,10046.57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,1068322,1302938,7000,10.65,228.02,43680.0,5.38,0,0,7,0,6245,78.1,11,0.0,0.0,7687.73,7687.73,7000.0,687.73,0.0,0.0,0.0,4958.61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1065674,1299785,8200,19.42,214.62,120000.0,2.8,0,2,5,0,10392,88.4,6,0.0,0.0,11894.8952,11894.9,8200.0,3694.9,0.0,0.0,0.0,4625.07,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,1068547,1303150,10500,12.69,352.23,66000.0,20.73,1,2,8,0,5790,51.2,26,0.0,0.0,11232.14,11232.14,10500.0,732.14,0.0,0.0,0.0,4421.32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1068545,1303147,7000,11.71,231.54,39120.0,21.01,0,0,8,1,9414,52.4,26,0.0,0.0,7932.3,7932.3,7000.0,932.3,0.0,0.0,0.0,4235.03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,1068575,1303001,15300,22.06,423.1,85000.0,20.58,0,2,14,0,26524,89.7,27,4523.91,4516.51,20295.8,20262.65,10776.09,9519.71,0.0,0.0,0.0,423.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1049528,1280928,12800,11.71,282.86,47800.0,10.04,0,0,15,0,16447,46.3,27,0.0,0.0,15161.27,15131.66,12800.0,2361.27,0.0,0.0,0.0,9242.39,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1068542,1303143,17500,17.27,437.47,45000.0,21.31,0,2,13,0,20129,86.1,26,0.0,0.0,10037.1,10037.1,3077.85,3473.25,0.0,3486.0,625.617,437.47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98,1068350,1302971,3500,6.03,106.53,83000.0,2.31,0,0,6,0,3092,13.4,28,0.0,0.0,3834.66085,3834.66,3500.0,334.66,0.0,0.0,0.0,107.86,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1067874,1302235,6000,12.69,135.57,81000.0,13.66,1,0,6,0,15102,50.0,17,1527.6,1527.6,6495.11,6495.11,4472.4,2022.71,0.0,0.0,0.0,135.57,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
